jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Alberta,2018,1A2K,Coal,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2K,Natural gas,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2K,Oil,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2L,Coal,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2L,Natural gas,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2L,Oil,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2M,Coal,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2M,Natural gas,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A2M,Oil,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A3B,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A3B,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A3B,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D1,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D1,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D1,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D2,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D2,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A3D2,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A3E1,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A3E1,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A3E1,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A4A,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A4A,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A4A,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A4B,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A4B,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A4B,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C1,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C1,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C1,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C2,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C2,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C2,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C3,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C3,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A4C3,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A5A,Coal,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A5A,Natural gas,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A5A,Oil,22.97661804396251,22.97661804396251,subnat_can
Alberta,2018,1A5B,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A5B,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A5B,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1A5C,Coal,22.97661804396251,NA,subnat_can
Alberta,2018,1A5C,Natural gas,22.97661804396251,NA,subnat_can
Alberta,2018,1A5C,Oil,22.97661804396251,NA,subnat_can
Alberta,2018,1B1A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A11,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A12,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A13,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A14,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A21,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1A22,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B1B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A31,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A32,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A33,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A34,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A35,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2A36,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B31,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B32,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B33,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B34,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B35,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B2B36,NA,NA,22.97661804396251,subnat_can
Alberta,2018,1B3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A4A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A4B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A4C,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2A4D,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B10,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B5,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B6,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B7,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8C,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8D,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8E,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B8F,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B9,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B9A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2B9B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C5,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C6,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2C7,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2D1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2D2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2D3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2D4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2E,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F5,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2F6,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2G1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2G2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2G3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2G4,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2H1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2H2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,2H3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,3C1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4A,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4A1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4A2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4A3,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4B,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4C,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4C1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4C2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4D,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4D1,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4D2,NA,NA,22.97661804396251,subnat_can
Alberta,2018,4E,NA,NA,22.97661804396251,subnat_can
Argentina,2018,1A1A1,Oil,14.20336689575031,NA,country
Argentina,2018,1A1A2,Oil,14.20336689575031,NA,country
Argentina,2018,1A1A3,Oil,14.20336689575031,NA,country
Argentina,2018,1A1B,Oil,14.20336689575031,NA,country
Argentina,2018,1A1C,Oil,14.20336689575031,NA,country
Argentina,2018,1A2A,Oil,14.20336689575031,NA,country
Argentina,2018,1A2B,Oil,14.20336689575031,NA,country
Argentina,2018,1A2C,Oil,14.20336689575031,NA,country
Argentina,2018,1A2D,Oil,14.20336689575031,NA,country
Argentina,2018,1A2E,Oil,14.20336689575031,NA,country
Argentina,2018,1A2F,Oil,14.20336689575031,NA,country
Argentina,2018,1A2G,Oil,14.20336689575031,NA,country
Argentina,2018,1A2H,Oil,14.20336689575031,NA,country
Argentina,2018,1A2I,Oil,14.20336689575031,NA,country
Argentina,2018,1A2J,Oil,14.20336689575031,NA,country
Argentina,2018,1A2K,Oil,14.20336689575031,NA,country
Argentina,2018,1A2L,Oil,14.20336689575031,NA,country
Argentina,2018,1A2M,Oil,14.20336689575031,NA,country
Argentina,2018,1A3A2,Oil,14.20336689575031,NA,country
Argentina,2018,1A3B,Oil,14.20336689575031,NA,country
Argentina,2018,1A3C,Oil,14.20336689575031,NA,country
Argentina,2018,1A3D2,Oil,14.20336689575031,NA,country
Argentina,2018,1A3E1,Oil,14.20336689575031,NA,country
Argentina,2018,1A4A,Oil,14.20336689575031,NA,country
Argentina,2018,1A4B,Oil,14.20336689575031,NA,country
Argentina,2018,1A4C1,Oil,14.20336689575031,NA,country
Argentina,2018,1A4C2,Oil,14.20336689575031,NA,country
Argentina,2018,1A4C3,Oil,14.20336689575031,NA,country
Argentina,2018,1A5A,Oil,14.20336689575031,NA,country
Argentina,2018,1A5B,Oil,14.20336689575031,NA,country
Argentina,2018,1A5C,Oil,14.20336689575031,NA,country
Austria,2018,1A1A1,Coal,NA,18.02873100447059,country
Austria,2018,1A1A1,Natural gas,NA,18.02873100447059,country
Austria,2018,1A1A1,Oil,NA,18.02873100447059,country
Austria,2018,1A1A2,Coal,NA,18.02873100447059,country
Austria,2018,1A1A2,Natural gas,NA,18.02873100447059,country
Austria,2018,1A1A2,Oil,NA,18.02873100447059,country
Austria,2018,1A1A3,Coal,NA,18.02873100447059,country
Austria,2018,1A1A3,Natural gas,NA,18.02873100447059,country
Austria,2018,1A1A3,Oil,NA,18.02873100447059,country
Austria,2018,1A1B,Coal,NA,18.02873100447059,country
Austria,2018,1A1B,Natural gas,NA,18.02873100447059,country
Austria,2018,1A1B,Oil,NA,18.02873100447059,country
Austria,2018,1A1C,Coal,NA,18.02873100447059,country
Austria,2018,1A1C,Natural gas,NA,18.02873100447059,country
Austria,2018,1A1C,Oil,NA,18.02873100447059,country
Austria,2018,1A2A,Coal,NA,18.02873100447059,country
Austria,2018,1A2A,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2A,Oil,NA,18.02873100447059,country
Austria,2018,1A2B,Coal,NA,18.02873100447059,country
Austria,2018,1A2B,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2B,Oil,NA,18.02873100447059,country
Austria,2018,1A2C,Coal,NA,18.02873100447059,country
Austria,2018,1A2C,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2C,Oil,NA,18.02873100447059,country
Austria,2018,1A2D,Coal,NA,18.02873100447059,country
Austria,2018,1A2D,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2D,Oil,NA,18.02873100447059,country
Austria,2018,1A2E,Coal,NA,18.02873100447059,country
Austria,2018,1A2E,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2E,Oil,NA,18.02873100447059,country
Austria,2018,1A2F,Coal,NA,18.02873100447059,country
Austria,2018,1A2F,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2F,Oil,NA,18.02873100447059,country
Austria,2018,1A2G,Coal,NA,18.02873100447059,country
Austria,2018,1A2G,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2G,Oil,NA,18.02873100447059,country
Austria,2018,1A2H,Coal,NA,18.02873100447059,country
Austria,2018,1A2H,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2H,Oil,NA,18.02873100447059,country
Austria,2018,1A2I,Coal,NA,18.02873100447059,country
Austria,2018,1A2I,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2I,Oil,NA,18.02873100447059,country
Austria,2018,1A2J,Coal,NA,18.02873100447059,country
Austria,2018,1A2J,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2J,Oil,NA,18.02873100447059,country
Austria,2018,1A2K,Coal,NA,18.02873100447059,country
Austria,2018,1A2K,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2K,Oil,NA,18.02873100447059,country
Austria,2018,1A2L,Coal,NA,18.02873100447059,country
Austria,2018,1A2L,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2L,Oil,NA,18.02873100447059,country
Austria,2018,1A2M,Coal,NA,18.02873100447059,country
Austria,2018,1A2M,Natural gas,NA,18.02873100447059,country
Austria,2018,1A2M,Oil,NA,18.02873100447059,country
Austria,2018,1A3A2,Coal,NA,18.02873100447059,country
Austria,2018,1A3A2,Natural gas,NA,18.02873100447059,country
Austria,2018,1A3A2,Oil,NA,18.02873100447059,country
Austria,2018,1C1A,NA,NA,18.02873100447059,country
Austria,2018,1C2B,NA,NA,18.02873100447059,country
Austria,2018,2A1,NA,NA,18.02873100447059,country
Austria,2018,2A2,NA,NA,18.02873100447059,country
Austria,2018,2A3,NA,NA,18.02873100447059,country
Austria,2018,2A4A,NA,NA,18.02873100447059,country
Austria,2018,2B1,NA,NA,18.02873100447059,country
Austria,2018,2B2,NA,NA,18.02873100447059,country
Austria,2018,2B3,NA,NA,18.02873100447059,country
Austria,2018,2B4,NA,NA,18.02873100447059,country
Austria,2018,2B5,NA,NA,18.02873100447059,country
Austria,2018,2B6,NA,NA,18.02873100447059,country
Austria,2018,2B7,NA,NA,18.02873100447059,country
Austria,2018,2B8F,NA,NA,18.02873100447059,country
Austria,2018,2C1,NA,NA,18.02873100447059,country
Austria,2018,2C2,NA,NA,18.02873100447059,country
Austria,2018,2C3,NA,NA,18.02873100447059,country
Austria,2018,2C4,NA,NA,18.02873100447059,country
Austria,2018,2C5,NA,NA,18.02873100447059,country
Austria,2018,2C6,NA,NA,18.02873100447059,country
Austria,2018,2H1,NA,NA,18.02873100447059,country
Beijing Municipality,2018,1A1A1,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A1,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A1,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A2,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A2,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A2,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A3,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A3,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A1A3,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2A,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2A,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2A,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2B,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2B,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2B,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2C,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2C,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2C,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2D,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2D,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2D,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2E,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2E,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2E,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2F,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2F,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2F,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2G,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2G,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2G,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2H,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2H,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2H,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2I,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2I,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2I,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2J,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2J,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2J,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2K,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2K,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2K,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2L,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2L,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2L,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2M,Coal,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2M,Natural gas,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,1A2M,Oil,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2A1,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2B8A,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2B8B,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2B8C,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2B8D,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,2B8E,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,4D1,NA,NA,8.37030781013959,subnat_chn
Beijing Municipality,2018,4D2,NA,NA,8.37030781013959,subnat_chn
Belgium,2018,1A1A1,Coal,NA,17.97668549660776,country
Belgium,2018,1A1A1,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A1A1,Oil,NA,17.97668549660776,country
Belgium,2018,1A1A2,Coal,NA,17.97668549660776,country
Belgium,2018,1A1A2,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A1A2,Oil,NA,17.97668549660776,country
Belgium,2018,1A1A3,Coal,NA,17.97668549660776,country
Belgium,2018,1A1A3,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A1A3,Oil,NA,17.97668549660776,country
Belgium,2018,1A1B,Coal,NA,17.97668549660776,country
Belgium,2018,1A1B,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A1B,Oil,NA,17.97668549660776,country
Belgium,2018,1A1C,Coal,NA,17.97668549660776,country
Belgium,2018,1A1C,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A1C,Oil,NA,17.97668549660776,country
Belgium,2018,1A2A,Coal,NA,17.97668549660776,country
Belgium,2018,1A2A,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2A,Oil,NA,17.97668549660776,country
Belgium,2018,1A2B,Coal,NA,17.97668549660776,country
Belgium,2018,1A2B,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2B,Oil,NA,17.97668549660776,country
Belgium,2018,1A2C,Coal,NA,17.97668549660776,country
Belgium,2018,1A2C,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2C,Oil,NA,17.97668549660776,country
Belgium,2018,1A2D,Coal,NA,17.97668549660776,country
Belgium,2018,1A2D,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2D,Oil,NA,17.97668549660776,country
Belgium,2018,1A2E,Coal,NA,17.97668549660776,country
Belgium,2018,1A2E,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2E,Oil,NA,17.97668549660776,country
Belgium,2018,1A2F,Coal,NA,17.97668549660776,country
Belgium,2018,1A2F,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2F,Oil,NA,17.97668549660776,country
Belgium,2018,1A2G,Coal,NA,17.97668549660776,country
Belgium,2018,1A2G,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2G,Oil,NA,17.97668549660776,country
Belgium,2018,1A2H,Coal,NA,17.97668549660776,country
Belgium,2018,1A2H,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2H,Oil,NA,17.97668549660776,country
Belgium,2018,1A2I,Coal,NA,17.97668549660776,country
Belgium,2018,1A2I,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2I,Oil,NA,17.97668549660776,country
Belgium,2018,1A2J,Coal,NA,17.97668549660776,country
Belgium,2018,1A2J,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2J,Oil,NA,17.97668549660776,country
Belgium,2018,1A2K,Coal,NA,17.97668549660776,country
Belgium,2018,1A2K,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2K,Oil,NA,17.97668549660776,country
Belgium,2018,1A2L,Coal,NA,17.97668549660776,country
Belgium,2018,1A2L,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2L,Oil,NA,17.97668549660776,country
Belgium,2018,1A2M,Coal,NA,17.97668549660776,country
Belgium,2018,1A2M,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A2M,Oil,NA,17.97668549660776,country
Belgium,2018,1A3A2,Coal,NA,17.97668549660776,country
Belgium,2018,1A3A2,Natural gas,NA,17.97668549660776,country
Belgium,2018,1A3A2,Oil,NA,17.97668549660776,country
Belgium,2018,1C1A,NA,NA,17.97668549660776,country
Belgium,2018,1C2B,NA,NA,17.97668549660776,country
Belgium,2018,2A1,NA,NA,17.97668549660776,country
Belgium,2018,2A2,NA,NA,17.97668549660776,country
Belgium,2018,2A3,NA,NA,17.97668549660776,country
