jurisdiction,year,ipcc_code,Product,tax_rate_incl_ex_kusd,ets_price_kusd,jurtype
Denmark,2002,1A1A1,Coal,19.927195937343015,NA,country
Denmark,2002,1A1A1,Natural gas,19.927195937343015,NA,country
Denmark,2002,1A1A1,Oil,19.927195937343015,NA,country
Denmark,2002,1A1A3,Coal,19.927195937343015,NA,country
Denmark,2002,1A1A3,Natural gas,19.927195937343015,NA,country
Denmark,2002,1A1A3,Oil,19.927195937343015,NA,country
Denmark,2002,1A1B,Coal,19.927195937343015,NA,country
Denmark,2002,1A1B,Natural gas,19.927195937343015,NA,country
Denmark,2002,1A1B,Oil,19.927195937343015,NA,country
Denmark,2002,1A1C,Coal,19.927195937343015,NA,country
Denmark,2002,1A1C,Natural gas,19.927195937343015,NA,country
Denmark,2002,1A1C,Oil,19.927195937343015,NA,country
Denmark,2002,1A2A,Coal,13.55049323739325,NA,country
Denmark,2002,1A2A,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2A,Oil,13.55049323739325,NA,country
Denmark,2002,1A2B,Coal,13.55049323739325,NA,country
Denmark,2002,1A2B,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2B,Oil,13.55049323739325,NA,country
Denmark,2002,1A2C,Coal,13.55049323739325,NA,country
Denmark,2002,1A2C,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2C,Oil,13.55049323739325,NA,country
Denmark,2002,1A2D,Coal,13.55049323739325,NA,country
Denmark,2002,1A2D,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2D,Oil,13.55049323739325,NA,country
Denmark,2002,1A2E,Coal,13.55049323739325,NA,country
Denmark,2002,1A2E,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2E,Oil,13.55049323739325,NA,country
Denmark,2002,1A2F,Coal,13.55049323739325,NA,country
Denmark,2002,1A2F,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2F,Oil,13.55049323739325,NA,country
Denmark,2002,1A2G,Coal,13.55049323739325,NA,country
Denmark,2002,1A2G,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2G,Oil,13.55049323739325,NA,country
Denmark,2002,1A2H,Coal,13.55049323739325,NA,country
Denmark,2002,1A2H,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2H,Oil,13.55049323739325,NA,country
Denmark,2002,1A2I,Coal,13.55049323739325,NA,country
Denmark,2002,1A2I,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2I,Oil,13.55049323739325,NA,country
Denmark,2002,1A2J,Coal,13.55049323739325,NA,country
Denmark,2002,1A2J,Natural gas,13.55049323739325,NA,country
Denmark,2002,1A2J,Oil,13.55049323739325,NA,country
